"","Company","Address1","City","State","lat","long"
"297","Buderer Drug Company","26611 N. Dixie Hwy. Suite 119","Perrysburg","OH",41.540752,-83.634605
"298","Keen360","4221 E Baldwin Rd","Holly","MI",42.884834,-83.76335
"299","Ibtm, Inc.","8515 Ronda Dr","Canton","MI",42.351273,-83.45154
"300","Marijuanadoctors.Com","88 Sunnyside Blvd","Plainview","NY",40.794014,-73.47067
"301","Automed Technologies","1400 Busch Pkwy","Buffalo Grove","IL",42.171482,-87.92908
"302","Becton Dickinson And Company","54 Loveton Circle","Sparks","MD",39.51438,-76.64589
"303","Compania Panamena De Aviacion, Sa","6205 Blue Lagoon Dr Ste 200","Miami","FL",25.783129,-80.295555
"304","Fragomen Partners Llp","7 Hanover Sq","New York","NY",40.705513,-74.009056
"305","Flat Gas, Inc.","1130 Pennsylvania Ave","Brooklyn","NY",40.65311,-73.88655
"306","Spartannash Company","850 76Th St Sw","Byron Center","MI",42.826405,-85.68549
"307","Jupiter Medical Center, Inc.","1210 S Old Dixie Hwy","Jupiter","FL",26.966036,-80.091736
"308","Petcarerx , Inc.","52 Merton Ave.","Lynbrook","NY",40.655746,-73.6578
"309","Borroughs, Corporation.","3002 N Burdick Street","Kalamazoo","MI",42.3207,-85.58386
"310","Aetna Specialty Pharmacy, Llc","503 Sunport Ln","Orlando","FL",28.447512,-81.37238
"311","Culta","215 Key Hwy","Baltimore","MD",39.280735,-76.60963
"312","Pemboro Enterprises Inc","87 Hanover St","Pemberton","NJ",39.972652,-74.68288
"313","Aeterna Zentaris, Inc.","20 Independence Blvd","Warren","NJ",40.651295,-74.57209
"314","Humana","550 W Adams St #7","Chicago","IL",41.87928,-87.64213
"315","Ahd International","82 Saint Paul St","Rochester","NY",43.1581,-77.60946
"316","Greenleaf","4850 West Jefferson (85043) P.O. Box 6099","Phoenix","AZ",33.446625,-112.16523
"317","Advanced Care Systems","3353 Crain St","Skokie","IL",42.03909,-87.71237
"318","Beverage Center Associates","187 N Hamilton St","Poughkeepsie","NY",41.712006,-73.92018
"319","Kvs Licensing Company, Llc","4129 Portage St","Kalamazoo","MI",42.249805,-85.56025
"320","Hhcs, Inc.","633 E Colonial Dr","Orlando","FL",28.553192,-81.36995
"321","Hometown Pharmacy","3001 W M 20","New Era","MI",43.569855,-86.35587
"322","Automatic Data Processing Inc","500 W 7Th St","Cincinnati","OH",39.102566,-84.52124
"323","Diamondback Drugs","7316 E Thomas Rd","Scottsdale","AZ",33.480373,-111.92366
"324","Nature Publishing, Group.","75 Varick Street","New York","NY",40.723473,-74.00617
"325","Phoenix Relief Center Inc","6330 S 35Th Ave Ste 104","Phoenix","AZ",33.53056,-112.13426
"326","Devoted Creations, Inc.","3874 Tampa Rd","Oldsmar","FL",28.042158,-82.67368
"327","Medstar Health","5565 Sterrett Pl","Columbia","MD",39.218887,-76.85777
"328","Trane Inc.","1 Centennial Ave Ste 101","Piscataway","NJ",40.539974,-74.502014
"329","Pcg Industries Inc","8520 Greenbrier Ct","Northfield","OH",41.330505,-81.54208
"330","Afia, Inc.","404 Pauline Blvd","Ann Arbor","MI",42.268555,-83.75191
"331","Farmhouse Fresh Goods","125 Moen Avenue","Cranford","NJ",40.644394,-74.284325
"332","American Cutting Edge, Inc.","480 Congress Park Dr","Dayton","OH",39.632256,-84.17613
"333","Macphail Pharmacy At Upper Chesapeake","510 Upper Chesapeake Dr Ste 414","Bel Air","MD",39.51876,-76.347374
"334","22Nd Century","1 Executive Drive Suite 285","Somerset","NJ",40.542057,-74.519104
"335","Ipsen Biopharmaceuticals, Inc.","106 Allen Rd Ste 301","Basking Ridge","NJ",40.66716,-74.629845
"336","140 Main Street Corp","2175 Highway 35 Ste 13","Sea Girt","NJ",40.136513,-74.063286
"337","Marykay Cosmetics","36 Rutgers Ave","Jersey City","NJ",40.698807,-74.09012
"338","Carekinesis, Inc.","110 Marter Ave Suite 309","Moorestown","NJ",39.969894,-74.92057
"339","Neogen Corporation","620 Lesher Pl","Lansing","MI",42.739353,-84.539345
"340","H-Care Pharmacy","4433 Miller Road","Flint","MI",42.97786,-83.766785
"341","Acreage Holdings Inc.","366 Madison Ave,","New York","NY",40.713436,-73.98184
"342","Maner, Costerisan & Ellis, P.C.","2425 E Grand River Ave Ste 1","Lansing","MI",42.75851,-84.56458
"343","Origene Technologies","9620 Medical Center Drive Suite 200","Rockville","MD",39.104046,-77.19654
"344","Universal Beauty Products Inc","500 Wall St","Glendale Heights","IL",41.934757,-88.10103
"345","Dvf Studio, Llc","874 Washington St","New York","NY",40.74121,-74.00729
"346","Kettering Health Network","3535 Southern Blvd","Kettering","OH",39.69842,-84.1905
"347","Puffer Cloud Llc","5914 Tetlin Field Dr","New Albany","OH",40.07257,-82.85984
"348","Marykay","681 Courtlandt Ave","Bronx","NY",40.819424,-73.91827
"349","Ogilvy Action","309 W 49Th St","New York","NY",40.761787,-73.986855
"350","Mister - E - Liquid Llc","632 Plymouth Ave Ne","Grand Rapids","MI",42.974674,-85.625145
"351","Kiva Brands, Inc.","140 E Union Ave","East Rutherford","NJ",40.828728,-74.10045
"352","Borroughs Corporation","3002 N Burdick St","Kalamazoo","MI",42.3207,-85.58386
"353","Health Food Associates, Inc.","7807 E 51St St","Tulsa","OK",36.08989,-95.89187
"354","Northshore University Health System","2650 Ridge Avenue","Evanston","IL",42.064735,-87.68341
"355","Trustedmedrx Inc","6971 N Federal Hwy","Boca Raton","FL",26.411888,-80.07597
"356","Spectrum Health","100 Michigan St Ne","Grand Rapids","MI",42.970505,-85.66637
"357","Vitacost.Com Inc.","5400 Broken Sound Blvd Nw","Boca Raton","FL",26.395824,-80.112564
"358","Cigar.Com, Inc.","28401 Ballard Dr","Lake Forest","IL",42.275387,-87.89963
"359","Sticks And Stone T N T Tobacco And Tattoo","829 Deltona Blvd","Deltona","FL",28.886427,-81.27703
"360","Bell Flavors And Fragrances, Inc.","500 Academy Drive","Northbrook","IL",42.14448,-87.85683
"361","Holihan Drug Store","128 N Main St","Evart","MI",43.901016,-85.25946
"362","Dignity Health","2927 N 7Th Ave","Phoenix","AZ",33.417522,-112.08216
"363","Dalrymple Wesley D","750 Brunswick Ave","Trenton","NJ",40.236065,-74.75274
"364","Mondo","102 Madison Ave 7Th Fl","New York","NY",40.712215,-73.995346
"365","Battelle Memorial Institute Inc","505 King Ave","Columbus","OH",39.990616,-83.01885
"366","Davies Drug, Inc","6046 Whipple Ave Nw","Canton","OH",40.86886,-81.42229
"367","G C Vapors","4020 Popps Ferry Rd","Diberville","MS",30.445353,-88.90076
"368","Salem Drug Inc","300 N Main St","Salem","SD",43.722275,-97.38732
"369","Hi-Health Supermart Corporation","7428 E Karen Dr","Scottsdale","AZ",33.62418,-111.91727
"370","American Shaman Cbd","2737 Maple Ave","Lisle","IL",41.780144,-88.10539
"371","Helbraun Levey & O'Donoghue. Llc","110 William St Rm 1410","New York","NY",40.708805,-74.00717
"372","My Matrixx","5706 Benjamin Center Dr","Tampa","FL",28.004612,-82.541214
"373","Rite Aid Of Michigan, Inc.","1002 E Grand River Ave","Howell","MI",42.602898,-83.91796
"374","Healthier Choices Management Corp.","3800 N 28Th Way 1","Hollywood","FL",26.043558,-80.16458
"375","Smoke Inn Vero Beach","514 21St St","Vero Beach","FL",27.611368,-80.40708
"376","Revlon Real Estate Corporation","466 Lexington Ave Fl 13","New York","NY",40.753597,-73.97449
"377","Sanford Health","745 E 8Th St","Winner","SD",43.37089,-99.84724
"378","Hypur Inc.","7812 E Acoma Dr #7","Scottsdale","AZ",33.617756,-111.91137
"379","Integrated Health Associates, Inc.","4936 W Clark Rd Ste 100","Ypsilanti","MI",42.25913,-83.67213
"380","22Nd Century Technologies","2 Executive Dr","Somerset","NJ",40.543278,-74.52095
"381","Arizona Biological Control, Inc.","10831 N Mavinee Dr Ste 185","Tucson","AZ",32.402596,-110.94723
"382","Alban Muller Intl","2201 Nw 102Nd Pl # 5","Doral","FL",25.794474,-80.36265
"383","Etain, Llc","29 Aspetong Road","Katonah","NY",41.231987,-73.63526
"384","Salvona, Llc","2521 Kuser Rd","Hamilton","NJ",40.205048,-74.65732
"385","Neel Sagar Corporation","230 W Monroe St Lbby 1","Chicago","IL",41.88066,-87.63431
"386","Adams Homes","120 Allamanda Dr","Lakeland","FL",28.01503,-81.956825
"387","Red Jacket Pharmacy","113 S Main St","Manchester","NY",42.96242,-77.23026
"388","Garland, Inc.","4700 N Red Oak Rd","Lewiston","MI",44.81834,-84.31335
"389","Direct Action, Inc.","218 E 79Th St","Chicago","IL",41.750866,-87.629776
"390","Aramsco","1480 Grandview Avenue","Paulsboro","NJ",39.832516,-75.20363
"391","Cheek & Scott Drugs, Inc.","1520 Ohio Avenue South","Live Oak","FL",30.282711,-82.98773
"392","New Avon Llc","1 Liberty Plz Fl 25","New York","NY",40.708797,-74.00961
"393","Havana Cigar","4225 W Fortune Dr Ste 110","Anthem","AZ",33.868515,-112.1499
"394","Kettering Health Network","405 W Grand Ave","Dayton","OH",39.768993,-84.20316
"395","Future Electronics","1190 Winterson Rd Ste 180","Linthicum Heights","MD",39.203285,-76.68068
"396","High Mountain Health","1250 S Plaza Way","Flagstaff","AZ",35.188324,-111.66302
"397","Salvona, Llc","2521 Kuser Rd","Hamilton","NJ",40.205048,-74.65732
"398","Arizona Biological Control, Inc.","10831 N Mavinee Dr Ste 185","Tucson","AZ",32.402596,-110.94723
"399","Sheralven Enterprises I","150 Executive Dr","Edgewood","NY",40.774227,-73.29209
"400","Professional Supplement Center","5441 Palmer Crossing Cir","Sarasota","FL",27.2683,-82.46071
"401","Sheralven Enterprises Ltd.","2 Rodeo Dr","Brentwood","NY",40.778103,-73.28882
"402","Tobacco Technology , Inc.","600 Liberty Rd","Sykesville","MD",39.41138,-76.97566
"403","Now Foods","244 Knollwood Drive","Bloomingdale","IL",41.94258,-88.11535
"404","Wyoming Pharmacy","5251 Clyde Park Ave Sw","Wyoming","MI",42.868675,-85.68401
"405","Genovese Joblove Battista","100 Se 2Nd St # 4400","Miami","FL",25.770897,-80.13331
"406","Nsf International","789 N Dixboro Rd","Ann Arbor","MI",42.28668,-83.67156
"407","Revlon","237 Park Ave","New York","NY",40.754627,-73.97584
"408","Grow West Md Llc","975 Kelly Rd","Cumberland","MD",39.64038,-78.78129
"409","Budd'S Pool Co, Inc.","950 Cooper St, P O Box 5570","Deptford Township","NJ",39.82887,-75.125694
"410","Orange Cnty Code Enforcement","2450 33Rd St","Orlando","FL",28.508696,-81.41554
"411","I.David Gordon Associates Inc","845 3Rd Ave Rm 200320","New York","NY",40.756676,-73.97014
"412","Integrated Health Associates, Inc.","2305 Genoa Business Park Dr Ste 140","Brighton","MI",42.568226,-83.80582
"413","Bozeman Deaconess Health Services","915 Highland Boulevard","Bozeman","MT",45.669285,-111.01752
"414","Honeywell International Inc.","101 Columbia Rd","Morristown","NJ",40.794666,-74.4471
"415","Hypur Inc.","7812 E Acoma Dr #7","Scottsdale","AZ",33.617756,-111.91137
"416","Mcdougall'S Drug Center Inc","1645 Liberty Rd Ste 104","Sykesville","MD",39.400738,-76.939156
"417","Fuzion Vapor Llc","3400 Agricultural Center Dr","Saint Augustine","FL",29.911297,-81.41462
"418","Medisca Inc.","661 State Route 3 Unit C","Plattsburgh","NY",44.69543,-73.51215
"419","Empire Healthchoice Assurance, Inc.","15 Metrotech Ctr Ste 7","Brooklyn","NY",40.694366,-73.98537
"420","Smoktek Llc","4201 62Nd Ave N Ste 15","Pinellas Park","FL",27.828335,-82.69094
"421","Pharmacann Llc","1010 Lake St Ste 209","Oak Park","IL",41.888664,-87.80033
"422","Wedgewood Village Pharmacy, Llc","7631 E Indian School Rd","Scottsdale","AZ",33.49492,-111.91674
"423","22Nd Century Technologies","9530 Main St","Clarence","NY",42.972378,-78.63524
"424","Neogen Corporation","620 Lesher Pl","Lansing","MI",42.739353,-84.539345
"425","Ogilvy & Mather Sa","636 11Th Avenue","New York","NY",40.763687,-73.99622
"426","Itani Family Pharmacy","2507 Garden St","Titusville","FL",28.615349,-80.8334
"427","Acaria Health","6923 Lee Vista Blvd","Orlando","FL",28.466124,-81.28778
"428","Northshore University Health System","9650 Gross Point Rd","Skokie","IL",42.056065,-87.73905
"429","Chesacanna Incorporated","2712 Terra Vista Dr","Baldwin","MD",39.53274,-76.49246
"430","Jupiter Medical Center","1210 South Old Dixie Highway","Jupiter","FL",26.92424,-80.09448
"431","Nightfood, Inc.","43 Rosemont Blvd","White Plains","NY",41.0434,-73.79287
"432","Handicapable Inc","528 Lacey Rd","Forked River","NJ",39.85233,-74.199974
"433","Ogilvy & Mather Worldwide, Inc.","636 11Th Avenue The Chocolate Factory","New York","NY",40.763687,-73.99622
"434","Amico Educational Concepts, Inc.","4731 136Th St","Crestwood","IL",41.644966,-87.73608
"435","Agilex Flavors & Fragrances, Inc.","140 Centennial Ave","Piscataway","NJ",40.542057,-74.498535
"436","Cheek & Scott Drugs Inc","1520 Ohio Ave S","Live Oak","FL",30.282711,-82.98773
"437","Mtv Networks Latin America, Inc.","1111 Lincoln Rd Fl 6","Miami Beach","FL",25.790472,-80.14019
"438","Jupiter Medical Center, Inc.","1210 S Old Dixie Hwy","Jupiter","FL",26.966036,-80.091736
"439","Lifeextension Com","1100 West Commercial Boulevard","Fort Lauderdale","FL",26.188332,-80.15793
"440","Now Health Group, Inc.","244 Knollwood Dr Ste 300","Bloomingdale","IL",41.94258,-88.11535
"441","Orange Cnty Code Enforcement","2450 33Rd St","Orlando","FL",28.508696,-81.41554
"442","Lori'S Natural Food Center, Inc.","900 Jefferson Rd Ste 105","Rochester","NY",43.136368,-77.62892
"443","Capital Health System","750 Brunswick Avenue","Trenton","NJ",40.236065,-74.75274
"444","Evanston Hospital","2650 Ridge Ave","Evanston","IL",42.064735,-87.68341
"445","Whtc","87 Central Ave","Holland","MI",42.79249,-86.10722
"446","Capital Health Regional Medical Center","1450 Parkside Ave Ste 21","Trenton","NJ",40.252003,-74.76885
"447","Michigan Pharmacist Assn","815 North Washington Ave.","Lansing","MI",42.74246,-84.552155
"448","Pharmacann Llc","1010 Lake St Fl 2","Oak Park","IL",41.888664,-87.80033
"449","Salvona","65 Stults Rd Bldg 1","Dayton","NJ",40.35601,-74.48626
"450","Park Side Cigar","25 Lincoln Ave","Batavia","NY",43.00238,-78.18749
"451","Ridgewood Medical Media L.L.C.","30 Garber Sq","Ridgewood","NJ",40.980305,-74.12162
"452","Kettering Adventist Healthcare","3535 Southern Blvd","Dayton","OH",39.69842,-84.1905
"453","Iha Health Center Cherry Hill","49650 Cherry Hill Rd Ste 120","Canton","MI",42.306316,-83.5282
"454","Nick'S Cigar Company Inc","5150 Nw 167Th St","Hialeah","FL",25.924925,-80.2842
"455","Province Brands","7955 S S Cass Ave #114","Darien","IL",41.743885,-87.97359
"456","Greenlane","1095 Broken Sound Pkwy. Nw Suite 300","Boca Raton","FL",26.400381,-80.11186
"457","Now Foods","244 Knollwood Drive","Bloomingdale","IL",41.94258,-88.11535
"458","H-Care Nursing Services Inc","4433 Miller Rd G","Flint","MI",42.97786,-83.766785
"459","Bond Pharmacy Inc","132 Fairmont St Ste B","Clinton","MS",32.33543,-90.32419
"460","Kinross Gold Corporation","12 Franklin Ave","Clinton","NY",43.041084,-75.38521
"461","Amerisource Health Services, Corporation.","2550 John Glenn Ave Ste A","Columbus","OH",39.827023,-82.9326
"462","Florida Department Of H","900 S Us Highway 1","Jupiter","FL",26.926247,-80.076805
"463","Neogen Corporation","620 Lesher Pl","Lansing","MI",42.739353,-84.539345
"464","Brads Vapor","1401 Seabreeze Blvd","Fort Lauderdale","FL",26.10538,-80.10884
"465","Ing Group","1325 Avenue Of The Americas Bsmt 3","New York","NY",40.761982,-73.97891
"466","Roux Laboratories, Inc.","2210 Melson Ave","Jacksonville","FL",30.35345,-81.72294
"467","Amerisource Bergen Technology, Group.","1001 Taylor Road","Romeoville","IL",41.623905,-88.10256
"468","Berrien County Health Department","756 Pipestone St","Benton Harbor","MI",42.10385,-86.44278
"469","City Drug Store Inc","100 W Washington St","Hollandale","MS",33.168766,-90.854195
"470","Harvard Drug, Group. Llc","31778 Enterprise Dr","Livonia","MI",42.369648,-83.35751
"471","Spirit Apothecary Botanicals &","664 Broadway Ave Ste 1","Bedford","OH",41.392006,-81.536095
"472","Salvona, Llc.","65 Stults Rd Bldg 1","Dayton","NJ",40.35601,-74.48626
"473","Oak Hill Farm","550 Oak Hill Rd","Averill Park","NY",42.666744,-73.520325
"474","Samsung Electronics","105 Challenger Road","Ridgefield Park","NJ",40.853004,-74.01193
"475","Cannasure Insurance Services Llc","1991 Crocker Rd Ste 320","Westlake","OH",41.457348,-81.94961
"476","Ace Hardware","2200 Kensington Court","Oak Brook","IL",41.84286,-87.9526
"477","Aeterna Zentaris, Inc.","20 Independence Blvd","Warren","NJ",40.651295,-74.57209
"478","Alliance Pharma, Inc.","720 Enterprise Dr","Oak Brook","IL",41.84772,-87.939
"479","Blue Cross & Blue Shield Of Il","1125 Wall St","Jacksonville","IL",39.721737,-90.24539
"480","Beacon Medical","11 Hastings Dr","Beacon","NY",41.51047,-73.95724
"481","Life Extension","3600 West Commercial Blvd","Fort Lauderdale","FL",26.186222,-80.197975
"482","Sheralven Enterprises I","150 Executive Dr","Edgewood","NY",40.774227,-73.29209
"483","Emerginc","150 41St St","Brooklyn","NY",40.654785,-74.01278
"484","Charlie'S Family Pharmacy Inc","3931 Merrick Rd","Seaford","NY",40.66625,-73.48595
"485","Ohio Pharmacists Association","2674 Federated Blvd","Columbus","OH",40.101177,-83.08534
"486","Forum Extnded Care Services Ii Inc","7440 Frontage Rd","Skokie","IL",42.016903,-87.7609
"487","Rpg Inc","2020 Washington Ave","Saint Joseph","MI",42.08125,-86.4855
"488","Northshore University Health System","2650 Ridge Ave","Evanston","IL",42.064735,-87.68341
"489","Borroughs Corporation","3002 N Burdick St","Kalamazoo","MI",42.3207,-85.58386
"490","Paul Mattiola","500 Tompkins Ave","Staten Island","NY",40.613373,-74.07192
"491","Patriot Canna Inc","8794 Us 70","Mead","OK",33.99817,-96.46863
"492","Ogilvy & Mather","636 11Th Avenue","New York","NY",40.763687,-73.99622
"493","Gabe Care Direct Rx, Inc.","1179 Maplelawn Dr","Troy","MI",42.55379,-83.162766
"494","Amico Educational Concepts, Inc.","4731 136Th St","Crestwood","IL",41.644966,-87.73608
"495","Nsf International","789 N Dixboro Rd","Ann Arbor","MI",42.28668,-83.67156
"496","Humana Pharmacy, Inc.","9843 Windisch Rd","West Chester","OH",39.30011,-84.436485
"497","Gjb Consulting Llc","100 Se 2Nd St # 3600","Miami","FL",25.770897,-80.13331
"498","Pfizer Overseas Llc","7000 Portage Road","Kalamazoo","MI",42.213932,-85.560005
"499","A. H. Jamra Co.","201 S Saint Clair St","Toledo","OH",41.643696,-83.54225
"500","A D, Inc.","10 S Us Highway 12","Fox Lake","IL",42.396893,-88.184006
"501","Home Care Pharmacy","307 E Potomac St","Williamsport","MD",39.603363,-77.81008
"502","Extreme Reach","8 W 40Th St","New York","NY",40.752373,-73.982254
"503","Cansortium Florida, Llc","82 Ne 26Th St Unit 110","Miami","FL",25.802248,-80.12563
"504","Japan Tobacco International U.S.A., Inc.","500 Frank W Burr Blvd Ste 24","Teaneck","NJ",40.87237,-74.00674
"505","State Farm Insurance","1 State Farm Plaza","Bloomington","IL",40.47621,-88.955505
"506","Kingsley Drugs Inc","114 N Brown St","Kingsley","MI",44.5913,-85.536385
"507","Essence Corp.","1221 Brickell Ave Ste 2100","Miami","FL",25.761925,-80.19181
